timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 14:56:37.169, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:38.169, 0, NVIDIA L40S, 17263 MiB, 46068 MiB, 0 %
2026/08/20 14:56:38.169, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:38.169, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:39.169, 0, NVIDIA L40S, 17263 MiB, 46068 MiB, 0 %
2026/08/20 14:56:39.170, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:39.170, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:40.170, 0, NVIDIA L40S, 17281 MiB, 46068 MiB, 1 %
2026/08/20 14:56:40.171, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:40.171, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:41.171, 0, NVIDIA L40S, 18447 MiB, 46068 MiB, 74 %
2026/08/20 14:56:41.172, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:41.172, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:42.172, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 63 %
2026/08/20 14:56:42.172, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:42.172, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:43.173, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 85 %
2026/08/20 14:56:43.173, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:43.173, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:44.174, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 76 %
2026/08/20 14:56:44.174, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:44.174, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
