timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 15:02:29.715, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:29.715, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:29.715, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:30.715, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:02:30.715, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:30.715, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:31.716, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:02:31.716, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:31.716, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:32.716, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:32.717, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:32.717, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:33.717, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:33.717, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:33.717, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:34.717, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:02:34.718, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:34.718, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:35.718, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:35.718, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:35.718, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:36.718, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:02:36.719, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:36.719, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:37.719, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:37.720, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:37.720, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:38.720, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 95 %
2026/08/20 15:02:38.720, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:38.720, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:39.721, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:02:39.721, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:39.721, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:40.723, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:02:40.723, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:40.723, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:41.723, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:41.723, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:41.723, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:42.724, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:02:42.724, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:42.724, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:43.724, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 94 %
2026/08/20 15:02:43.724, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:43.725, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:44.725, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:44.725, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:44.725, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:45.725, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:02:45.726, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:45.726, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:46.726, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:02:46.726, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:46.726, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:47.727, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:47.727, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:47.727, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:48.727, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:48.727, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:48.727, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:49.728, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:49.728, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:49.728, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:50.728, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:02:50.729, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:50.729, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:51.729, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 96 %
2026/08/20 15:02:51.729, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:51.729, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:52.729, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 96 %
2026/08/20 15:02:52.730, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:52.730, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:53.730, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 95 %
2026/08/20 15:02:53.730, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:53.730, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:54.731, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:02:54.731, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:54.731, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:55.731, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 96 %
2026/08/20 15:02:55.732, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:55.732, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:56.732, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 88 %
2026/08/20 15:02:56.732, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:56.732, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:57.732, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:02:57.733, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:57.733, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:58.733, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:02:58.733, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:58.734, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:59.734, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:02:59.734, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:02:59.734, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:00.734, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:03:00.735, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:00.735, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:01.735, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:03:01.735, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:01.735, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:02.736, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 78 %
2026/08/20 15:03:02.736, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:02.736, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:03.736, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 94 %
2026/08/20 15:03:03.736, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:03.736, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:04.736, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 95 %
2026/08/20 15:03:04.737, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:04.737, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:05.737, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:03:05.737, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:05.738, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:06.738, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 79 %
2026/08/20 15:03:06.738, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:06.738, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:07.738, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 89 %
2026/08/20 15:03:07.739, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:07.739, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:08.739, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 78 %
2026/08/20 15:03:08.739, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:08.739, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:09.740, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:03:09.740, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:09.740, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:10.740, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 86 %
2026/08/20 15:03:10.740, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:10.741, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:11.741, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:03:11.741, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:11.741, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:12.741, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 93 %
2026/08/20 15:03:12.742, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:12.742, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:13.742, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 94 %
2026/08/20 15:03:13.742, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:13.742, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:14.745, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 88 %
2026/08/20 15:03:14.745, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:14.745, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:15.745, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 90 %
2026/08/20 15:03:15.745, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:15.745, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:16.746, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 86 %
2026/08/20 15:03:16.746, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:16.746, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:17.747, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 97 %
2026/08/20 15:03:17.747, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:17.747, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:18.747, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 83 %
2026/08/20 15:03:18.747, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:18.747, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:19.748, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 97 %
2026/08/20 15:03:19.748, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:19.748, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:20.748, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 96 %
2026/08/20 15:03:20.749, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:20.749, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:21.749, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:03:21.749, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:21.750, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:22.750, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:03:22.750, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:22.751, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:23.751, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 95 %
2026/08/20 15:03:23.751, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:23.751, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:24.752, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 92 %
2026/08/20 15:03:24.752, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:24.752, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:25.752, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 91 %
2026/08/20 15:03:25.752, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:25.752, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:26.753, 0, NVIDIA L40S, 37487 MiB, 46068 MiB, 0 %
2026/08/20 15:03:26.753, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:26.753, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:27.753, 0, NVIDIA L40S, 34755 MiB, 46068 MiB, 0 %
2026/08/20 15:03:27.754, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:27.754, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:28.754, 0, NVIDIA L40S, 34755 MiB, 46068 MiB, 0 %
2026/08/20 15:03:28.755, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:28.755, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:29.755, 0, NVIDIA L40S, 34755 MiB, 46068 MiB, 0 %
2026/08/20 15:03:29.756, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:29.756, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:30.756, 0, NVIDIA L40S, 34755 MiB, 46068 MiB, 0 %
2026/08/20 15:03:30.757, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:30.757, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:31.757, 0, NVIDIA L40S, 34755 MiB, 46068 MiB, 0 %
2026/08/20 15:03:31.757, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:31.757, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:32.758, 0, NVIDIA L40S, 0 MiB, 46068 MiB, 100 %
2026/08/20 15:03:32.758, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:32.758, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:33.759, 0, NVIDIA L40S, 0 MiB, 46068 MiB, 0 %
2026/08/20 15:03:33.759, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:33.759, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:34.759, 0, NVIDIA L40S, 0 MiB, 46068 MiB, 0 %
2026/08/20 15:03:34.760, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:34.760, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:35.760, 0, NVIDIA L40S, 0 MiB, 46068 MiB, 0 %
2026/08/20 15:03:35.760, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:03:35.760, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
